"ML","Species","Trt","Block","Combos","Position","trans.SKL_NODES","trans.DIA_STM","trans.DIA_STM_SIMPLE","trans.AREA","trans.AVG_DENSITY","trans.TD_AVG","trans.WIDTH_MAX","trans.D10","trans.D20","trans.D30","trans.D40","trans.D50","trans.D60","trans.D70","trans.D80","trans.D90","trans.RDISTR_X","trans.RDISTR_Y","trans.SKL_DEPTH","trans.SKL_WIDTH","trans.RTP_COUNT","trans.STA_RANGE","trans.STA_MAX","trans.RTA_RANGE","trans.RTA_MAX","trans.ADVT_COUNT","trans.BASAL_COUNT","trans.ADVT_ANG","trans.BASAL_ANG","trans.HYP_DIA","trans.TAP_DIA","trans.MAX_DIA_90","trans.DROP_50","PC1","PC2","PC3","PC4","Sample_ID"
"PA4.2Ihed","Ihed","Inter","3","PA 4.15 Ip-PA 4.2 Ihed","719",1.53882277538363,1.27834587240734,1.70933552758019,0.891213215040498,1.04293764793554,1.31404180961047,0.152484893741596,1.22750427493453,1.18636058054269,1.1664821608015,1.17365742029205,1.18955572272848,1.21771214808161,1.23319853165862,1.24719546645586,1.29647293321254,0.254700094125991,-2.14493553879922,1.73455222256659,0.0973882247899317,0.145075135055696,0.117218997130322,0.0171262733328594,-1.50233419877832,0.61745549025869,1.04437561174909,-0.867949486757268,1.31022077305693,0.874175288522285,1.09667353385394,1.20697300390792,1.44372128775653,1.73418708585101,5.6323268550833,2.61064537695838,0.56052793251771,0.419173546559971,"719H"
"PA4.15Ip","Ip","Inter","3","PA 4.15 Ip-PA 4.2 Ihed","719",1.00519542177817,1.38425713279972,1.48284173046626,0.607178405650828,1.27597193881799,1.32656186992098,0.169132769361001,1.24207670298506,1.27597828051319,1.29368860588137,1.32537615197569,1.33316870551106,1.32835862123993,1.37039782170395,1.39000803625204,1.42395965959041,-0.340120843228353,-1.54150254845111,1.47987654409909,0.0524900986417438,0.416413295542043,0.269386735941732,0.106156422794972,-0.432917067844426,0.688427935460897,0.252207400568256,-0.0784041166666345,0.520089457439424,1.15015628731175,1.23027567786209,1.42026116601011,1.50126942613008,1.47924951475138,5.69363437204005,2.05919413103797,0.739211359125587,0.651092964257022,"719P"
"PA4.2Ihed","Ihed","Inter","3","PA 4.2 Ip-PA 4.2 Ihed","721A",0.420203297881539,1.22974173095011,1.43691202338796,0.35999675562229,1.13802277369099,1.36510672214632,0.576451845504839,1.35698545250192,1.19255161611678,1.0907562210624,1.03026143214795,1.00695690617292,0.976073850588263,0.945577194278142,1.06397577488392,1.13579345212687,-1.06718697915098,-1.49803382643569,1.42187143080222,0.480730447531696,-0.938244650961541,0.410895243848412,0.348250654011639,1.08609987800499,0.663552211282432,-0.143876705022159,-1.04860482141801,0.730461743639363,0.524638084789522,1.27277371500856,1.38660367082003,1.08768925295918,1.42226935588729,4.90527862840933,1.25621808314801,0.00515733812928639,1.90283098763708,"721AH"
"PA4.2Ip","Ip","Inter","3","PA 4.2 Ip-PA 4.2 Ihed","721A",1.30329943982098,1.4225929091933,1.4050718149406,0.869358004085691,0.681980504242613,1.38899534051547,0.965318768999868,1.10633144871365,1.13862895101787,1.11461936251546,1.08464784053581,1.07635159294148,1.0631024827117,1.04831829904105,1.06941348100224,1.18906176919817,-1.52769185466166,-1.22574168964637,1.39012317675106,0.854558401247991,1.09082030032345,0.683727954991741,0.526460256471244,0.756929875211253,0.587860256106799,-0.143876705022159,0.934232826831714,0.890155885722316,0.915516068076126,1.19699271257733,1.41770605914359,1.70745186477127,1.38966554911383,5.56125575996007,0.596128139753469,1.81150232806582,0.0901272787707298,"721AP"
"PA4.18Ip","Ip","Inter","3","PA 4.18 Ip-PA 4.9 Ihed","724",0.893287344926153,1.45933840869155,1.2848466623961,0.807862036354854,0.524893132836973,1.44694342554153,0.758646199726382,0.667602272013391,0.873640977232977,1.02023662297522,1.10225970568335,1.13966195425013,1.16428515660093,1.23800964898725,1.29137444185627,1.31089876985527,-0.657260208610948,-0.966805864090844,1.2419994861266,1.067434251678,0.693471462259731,0.531516648682866,0.494342540247959,0.981064360647848,0.688088556799653,-0.143876705022159,1.36750606350133,-1.31452749468263,0.0336412402923484,1.41543142169666,1.57388317070757,1.51165968224924,1.24185900702254,5.47885077981513,-0.494780904823927,1.13897664583246,-0.141034592809881,"724P"
"PA4.15Ihed","Ihed","Inter","3","PA 4.17 Ip-PA 4.15 Ihed","725A",1.122136896188,1.30605806713436,1.68521508624378,0.816615045831185,0.437437217164139,1.3687295347076,0.583117144829827,1.06691140282511,1.19723580070071,1.19052025775479,1.19619487688814,1.2184452321003,1.25735925828629,1.28401992956017,1.29111870025424,1.29144362106773,0.0370355828748227,-2.13369857612484,1.71080442342957,0.53245004261376,0.464496613169388,0.673253533443737,0.512905714271783,-0.0608979212612065,0.537937398055428,-1.3321290217934,0.457046157135068,1.04117490542928,0.264638006922861,1.34961219873533,1.35066513206192,1.38636855215752,1.70980366286782,5.78394503131287,1.29860738101463,0.941482538896083,0.332942944860716,"725AH"
"PA4.17Ip","Ip","Inter","3","PA 4.17 Ip-PA 4.15 Ihed","725A",1.65022778933525,1.54026134206747,1.69734673762813,1.22732497075242,1.5510841709936,1.36917434920381,0.119605712739691,1.0741307373343,1.38840275920591,1.41535240533893,1.43466794908933,1.45524946026708,1.49496596572935,1.51788579826271,1.50522682682319,1.49614689308571,0.0356298117341657,-2.78081369511414,1.72308779265853,0.0670392635565277,1.03908328154012,0.666523710041351,0.507669923084263,-1.39741676613721,0.67872915226111,1.04437561174909,1.36750606350133,-1.71551717531001,0.799760165789238,1.67937142367767,1.70882540871137,1.29048014477234,1.72274856980372,6.97151442576545,1.07875881129161,1.50088958280015,-0.544709575074095,"725AP"
"PA4.7Ihed","Ihed","Inter","3","PA 4.2 Ip-PA 4.7 Ihed","726",0.968644170935178,1.36951204679812,1.5050352024549,0.902795823482909,1.3055431385124,1.37800053932418,0.388166088025688,1.38902685700913,1.66890226494673,1.61641533410681,1.63396041097676,1.60272144263452,1.58099937773921,1.55132849884604,1.51703675601206,1.49799209976077,-0.280928004897677,-2.08695516623117,1.50300727595466,0.514284837758008,-0.0774668826471529,0.431197558057845,0.299855799625945,1.06135462129176,0.642991661625877,0.0541653477730484,1.04623866336947,0.34135917902826,-0.0481928787650097,1.41330725617624,1.61782754614885,1.45380508754501,1.50318420138395,6.62515084090333,0.961798329301722,1.08717944427622,0.70452219145915,"726H"
"PA4.2Ip","Ip","Inter","3","PA 4.2 Ip-PA 4.7 Ihed","726",0.959170632421864,1.31863716361045,1.22851268280466,0.47269580479532,0.458209617071884,1.34098713607897,0.489527417993144,1.59620054641654,1.7354173325823,1.65378059114664,1.64671131523026,1.59170264956485,1.5693591482619,1.54977289887809,1.52210198672597,1.51046368071402,1.26945275515521,-1.20517370623126,1.1688561620437,0.443074020027133,0.400202341226379,0.547997976356463,0.47224948197637,-0.599442754973134,0.650332796411078,-0.738002863407782,1.66939529413779,0.487296158731652,0.824752494993991,1.39383765672972,1.17581134282087,1.20461673353166,1.17006834482257,5.89505034779961,1.5168114646456,1.08235708657768,0.126140228487832,"726P"
"PA4.15Ihed","Ihed","Inter","3","PA 4.14 Ip-PA 4.15 Ihed","727A",1.11184088437849,1.31710617674452,1.58241879169354,1.024532900727,0.256443438349476,1.41725834962366,0.924229703240359,1.34022172110487,1.29961098885983,1.23465511606019,1.25474735220253,1.29306096279774,1.3112657242721,1.29578828415577,1.27878022960187,1.3539041028164,-0.577720397197338,-1.82343477764608,1.59358233294922,0.955924523691024,0.0360683198750683,0.68012507086086,0.542474696977527,0.77364229613799,0.676919877493823,-0.738002863407782,0.329364922817422,1.16919810886615,0.667091845399248,1.34829835121396,1.30723471293417,1.39777673241354,1.59353247428079,5.91288939385586,1.03392302100023,1.10800808574037,0.803867145643478,"727AH"
"PA4.14Ip","Ip","Inter","3","PA 4.14 Ip-PA 4.15 Ihed","727A",0.526631754333312,1.4134983046919,1.32070357794386,0.708672853851195,1.03612202923078,1.46898925566303,0.723300396912273,1.50236569482811,1.4233342687059,1.33250198780013,1.31648097395441,1.30853963492108,1.28993068665961,1.27721711810512,1.26276002020829,1.24103686090084,0.522104744890405,-1.14770109425556,1.28512116721685,0.537289935369088,-0.563687963603222,0.447323839333629,0.290002962009518,0.422315243549961,0.389826260730128,0.846333558953879,-0.223853373691436,-0.465235796245726,0.220897718534905,1.57326488695208,1.58703525641002,1.45564205743571,1.28488147720893,5.69647552257923,0.63598643061918,0.0893147557329432,1.12219687082127,"727AP"
"PA4.1Ip","Ip","Inter","3","PA 4.1 Ip-PA 4.2 Ihed","729A",1.7923364124386,1.38588704965204,1.77837503894296,1.58154247217064,0.655977309346923,1.42578092350864,1.28204841035069,1.43608146024359,1.46798973250053,1.40123429110812,1.37807953206701,1.35187818581893,1.32975403104464,1.30595274957473,1.28404414916165,1.27311214780367,0.184493272178756,-2.54332155602432,1.81190885794583,1.17100305555732,1.37222824967207,0.68828483814007,0.540457939747421,0.886010172717475,0.527874809043288,0.450249453363463,0.701872482124553,0.442468487169584,0.415507291261743,1.37481860129033,1.47025169171727,1.46661395016193,1.81138829600085,6.93170117013736,0.316476052494658,2.16742653587726,-0.248361986189526,"729AP"
"PA4.15Ihed","Ihed","Inter","3","PA 4.13 Ip-PA 4.15 Ihed","731A",1.53706845764668,1.34234850517379,1.79491226033033,1.17169363751889,0.258501573704209,1.37665271986032,0.664460072534233,1.31236479668863,1.33814577497603,1.37785483563668,1.40871623060678,1.40350677644457,1.39903040283585,1.41349798430266,1.44785808239929,1.47070076988798,0.704713945904181,-2.96718390905734,1.82912230590935,0.873419803175422,0.905665757668101,0.389011330077606,0.248476123243165,-2.7226414498661,0.662026541670033,1.04437561174909,0.329364922817422,0.698710196598357,1.30926681145766,1.35873370614734,1.09428355009667,1.45380508754501,1.82856872354725,6.52015023469291,2.35399803597737,1.10664617118798,-0.655113747646589,"731AH"
"PA4.13Ip","Ip","Inter","3","PA 4.13 Ip-PA 4.15 Ihed","731A",1.4657650394359,1.33404727474873,1.74445241493805,1.45831748213717,0.242698393850935,1.40476411034303,0.987357931144535,1.37958431897176,1.62989941617101,1.55253003725976,1.5188252486526,1.46930730237096,1.44991457093911,1.46255468827976,1.46050102907926,1.47927084550691,-0.466133922348272,-2.85522637786679,1.7739838088597,0.832751421536151,0.634172914881252,0.168374778565134,0.0365122090996005,0.331120226008472,0.61722987131743,1.63850177013471,0.0619974505829446,-0.470559387400342,0.0555272420714457,1.39417054875681,1.44923472840803,1.32478349834315,1.77353975389586,6.94317508919442,0.682747572899524,1.27215605530726,-0.0318542492071529,"731AP"
"PA4.12Ihed","Ihed","Inter","3","PA 4.14 Ip-PA 4.12 Ihed","733",2.06158991332856,1.31322856811848,1.7033575384633,1.50083174984881,0.124717170256326,1.33823771518933,1.02097485725034,1.63679718590871,1.62206210051586,1.51335707284086,1.47753025625552,1.4380142419412,1.41213278266537,1.41515951987172,1.41095957635203,1.43824098388131,-0.333600119362634,-2.50908083086134,1.73186573812852,0.992430311095455,1.99519595413151,0.575813642100278,0.422012660954779,0.994822307517511,0.597242408413946,0.648291506158671,0.701872482124553,0.741826819780238,-0.116677470951228,1.38986170353258,1.41087371418956,1.30966541035432,1.73083671033308,7.00577885305201,0.333774160108429,2.54950047971021,-0.42387615203101,"733H"
"PA4.14Ip","Ip","Inter","3","PA 4.14 Ip-PA 4.12 Ihed","733",1.83600979138851,1.4078146362467,1.77837503894296,1.40453502278741,1.17162242901648,1.34985629460339,0.198488123188508,0.945906949325616,1.1170898738575,1.22163830149955,1.26742001741334,1.29033578403713,1.3091244888704,1.33139466512889,1.36547463791508,1.40501003316226,-0.13598638192396,-3.07563126919637,1.81190885794583,0.161396100666765,0.986433512885332,0.260404089435864,0.124134219620239,-0.298906065780108,0.660670468104121,2.03458587572512,-0.0784041166666345,-0.806892278318114,0.855271566266197,1.52161253187955,1.52586085004299,1.21670889836933,1.81138829600085,6.53066326663695,1.34075049163474,1.67730296404974,-0.125495332263609,"733P"
"PA4.14Ip","Ip","Alone","3","none","734",1.80030813483872,1.34504029460808,0.739408047081054,1.64687292607797,1.49654184102303,0.797807210454272,1.92230348636555,1.54283524711394,1.47471791778199,1.37324890679985,1.34388032847859,1.31955706861305,1.30290672610839,1.28668425166493,1.26092629621128,1.26678410659298,-1.52349660247961,-0.285104154027822,0.774138704945825,1.86577510354321,1.6299652279873,0.65657365585633,0.526046366406274,0.828584863443178,-0.0602003112031687,0.450249453363463,2.1368959369386,-1.04619116231516,-1.20062472571838,0.810416316924924,0.789166630043826,0.810678724703481,0.773124382996984,6.04613672056877,-2.39860303748305,1.28294626739662,-1.08987093864428,"734P"
"PA4.9Ihed","Ihed","Inter","3","PA 4.17 Ip-PA 4.9 Ihed","737",0.70378295452335,1.20529919152821,1.26642423161733,0.531111819785142,-0.537731977083293,1.34472820786632,0.532798906341739,0.519457288838022,0.715112235656078,0.852206103634846,0.91057477627008,0.991175762636953,1.16975983128868,1.37001322316442,1.45997022826004,1.50274141275161,0.337921600989019,-0.836738205106163,1.21633153539611,0.637353462959232,-0.706954907749031,0.3998066030672,0.245375938183088,0.524446996563632,0.624845626021062,-0.341918757817367,0.329364922817422,0.76491453921602,0.990925667779445,1.29736054618725,1.13176214211238,1.09660654775327,1.21624723475735,4.37114051851467,1.28821542825648,0.603045269511713,0.89710550710184,"737H"
"PA4.2Ihed","Ihed","Inter","3","PA 4.14 Ip-PA 4.2 Ihed","737A",0.976458923613122,1.24646292373144,0.175323461555355,1.68527676166638,0.340042112432689,1.14632482258256,2.22217374357872,1.58745364405011,1.62310757661946,1.51008372083409,1.48928604752761,1.46040141420332,1.47795574601243,1.48348438951192,1.4720393005523,1.47562320342993,0.48461872000512,0.261667169522537,0.109971362514128,2.272272556837,-0.21624767591886,0.774532840593486,0.652441333950771,0.0963314656362643,-1.66593397902745,-1.3321290217934,0.0619974505829446,-2.10645124690302,-1.7998943335772,1.09181823910867,1.15132436972318,1.17758425204594,0.111505965552041,5.73303967441252,-3.36038316638951,-2.12623129932017,0.288767410962465,"737AH"
"PA4.14Ip","Ip","Inter","3","PA 4.14 Ip-PA 4.2 Ihed","737A",0.0371074780412609,1.26791032242924,1.20900648285107,0.179838619201286,1.6514039579395,1.35565094617027,-0.0135534699190359,1.53300696098156,1.62781322274775,1.56965561093368,1.5671505864558,1.54055701943067,1.52257021118339,1.50681094983046,1.48607317126825,1.47063163685627,0.714221978651254,-0.960594995395904,1.1484829419201,0.0281387582623948,-1.19325570169328,-4.04552570105464,-4.20285721853065,-2.45132496239413,0.647791393117972,-0.936044916202989,0.581129234441178,0.0845553622993614,0.625502678530025,1.29079386056528,1.19727563313209,1.22454966435975,1.14856583509684,5.17133824672221,5.10099849759268,-3.82573632059443,-2.84724433523892,"737AP"
"PA4.9Ihed","Ihed","Inter","3","PA 4.2 Ip-PA 4.9 Ihed","738",0.650090961853945,1.20529919152821,1.33816118557823,0.520486427030086,0.48311600269911,1.35229123399702,0.610550298411536,1.40145734689599,1.40204228636335,1.31971460381765,1.27139744901536,1.25907758343769,1.26793069806727,1.26702140451887,1.27525581085285,1.31656372808086,0.117990460082631,-1.29322969533512,1.30806164587095,0.487700209933665,-0.405999261673125,-0.374188828408297,-0.535880673256927,-2.40647873818413,0.647621975314194,-1.1340869689982,-0.532046287239197,1.01116653302278,0.601718916410937,1.35112279660742,1.27478949813378,1.38916751297967,1.30880084776733,5.21252711863915,2.70764857029052,-1.3439627619733,-0.00922217293218083,"738H"
"PA4.2Ip","Ip","Inter","3","PA 4.2 Ip-PA 4.9 Ihed","738",1.60624859242272,1.3604605863916,1.60251980063077,0.901662711509398,0.242065033582875,1.32200447452806,0.387475109372631,0.848715122297357,0.990304773934354,1.05881958851864,1.10265862218121,1.14698365160038,1.16535356222063,1.18120448626152,1.20402084182408,1.33354093578071,0.118565535125275,-2.04282414779093,1.61498994759825,0.245341002496765,0.85056672543287,0.478176505377414,0.415475966117688,1.13272195691055,0.636527581716812,-0.539960810612574,1.36750606350133,-0.551524029242498,0.947771877219597,1.45583197233351,1.35975286012954,1.27492390123221,1.61488936637291,5.62874358392162,0.717653786651673,2.02251687029392,-0.209143537484485,"738P"
"PA4.15Ihed","Ihed","Inter","1","PA 4.16 Ip-PA 4.15 Ihed","73A",-0.400652723517536,-0.0983932101808396,-0.625108438352144,0.216472720950827,-1.10410729680535,-0.433548028987183,0.663654740264084,-0.920126246451867,-0.534681345518494,-0.474830135282505,-0.539804483770865,-0.589512028140592,-0.581522666465655,-0.603069782281236,-0.621302292181774,-0.699527447089839,0.149409014701307,0.652572475040852,-0.598789681292687,0.642131442987415,-0.517650067794375,0.640879504829716,0.503303882232761,0.52757691998514,-0.845768376062524,-0.143876705022159,0.329364922817422,-0.816615407930516,-0.221389052704031,-0.574193292941487,-0.562594932595119,-0.400712256752844,-0.599580801426778,-2.21128315461397,-2.22832608454267,-0.160862285974794,-0.0400948515183666,"73AH"
"PA4.15Ip","Ip","Alone","3","none","740",1.21767516739734,1.24753357218619,0.497230881867244,2.39687439268535,1.49266015481222,1.30120779710649,2.12781832918552,1.51800851161565,1.48215232128823,1.42097460889454,1.43707871794668,1.45180150812895,1.4412906726003,1.44914445294117,1.44285114674786,1.42800089802933,3.18832493725699,-0.135123449203676,0.487184751447441,2.1259555768009,0.0174715206198971,0.0161683705183767,0.526184328212244,-0.30690142771471,-2.85304151833016,0.0541653477730484,0.197793075393751,-2.19975019090288,-1.69972695815682,1.43339134718294,1.47165510482821,1.26464548471367,0.48763562438327,6.36818941093699,-3.28289912385122,-2.15872349473679,-0.762751816946914,"740P"
"PA4.15Ihed","Ihed","Inter","3","PA 4.16 Ip-PA 4.15 Ihed","741A",0.737584636046109,1.24212642735838,1.56190328889949,0.609641014047796,0.621012836366754,1.3584328386548,0.601549394974735,0.724077583994345,0.554979483096221,0.562306028543346,0.537520736259708,0.575472634264449,0.602368375950153,0.660560582823548,0.805435645149557,0.949663665309039,-0.618490291894088,-1.36309460930403,1.57012021872255,0.471072742770101,-0.384229806675906,-0.388724819766482,-0.460697529246178,-1.22495953555726,0.647311378955909,-0.143876705022159,-0.0784041166666345,0.126642681290589,1.01138570266522,1.40700187609212,1.3768096450182,1.43010195825226,1.57012936171141,4.23578049469251,1.9109482128086,-0.375689960513148,-0.504577383471151,"741AH"
"PA4.16Ip","Ip","Inter","3","PA 4.16 Ip-PA 4.15 Ihed","741A",1.96288254837179,1.40877443424475,1.58241879169354,1.59420590123828,0.503537466066419,1.37233543935207,1.13862861842106,1.05658196760973,1.18108306498031,1.236503906756,1.23223641630811,1.20952673141751,1.1950161694258,1.26247530783834,1.29258173262068,1.30047268578936,1.4367420525111,-1.76074474161267,1.59512535125907,1.13502718354185,1.75643747706506,0.357209145127071,0.255299414772172,-0.45113325251146,0.635567990327002,-0.341918757817367,1.76622853657132,-1.4562380639002,0.4788492075442,1.26070668243087,1.81932669751077,1.46182367412661,1.59430349793192,6.50073261878865,-0.0100541047508912,1.59654505219503,-1.71168460628902,"741AP"
"PA4.15Ihed","Ihed","Inter","3","PA 4.19 Ip-PA 4.15 Ihed","742",1.31885813629475,1.27554991988406,1.48284173046626,1.01485765479113,-0.204562536604991,1.36920517091535,1.05515893922825,1.77032796709166,1.84578888615306,1.66902225307594,1.63816812263791,1.60949967012467,1.58078995238373,1.5597362930972,1.52707587936622,1.49727142109086,-0.87480935042711,-2.02585464161732,1.47204401979168,1.08377245533803,0.708108198035111,0.296417040936442,0.135289537136737,-0.734739465559824,0.622193954256637,0.450249453363463,-0.696117788084607,0.534381144835548,0.70166591318636,1.23714908241119,1.38416044498334,1.56620138123314,1.47143359506318,6.63272820858285,1.41318184122422,0.496328784091871,0.503551543720123,"742H"
"PA4.19Ip","Ip","Inter","3","PA 4.19 Ip-PA 4.15 Ihed","742",1.14570433261654,1.30605806713436,0.739408047081054,2.08937065897035,1.00661634842269,1.20932058330641,1.94879974310341,0.989477503661124,1.26625421895169,1.45473537149506,1.46513347326333,1.43696361042471,1.42508567725526,1.40592610023909,1.37935202777882,1.3522319175275,-3.09340698475928,-0.352533288923247,0.714630712938525,1.94797108990476,0.558291592156595,0.302405670296419,0.6266560263066,0.631866132359589,-0.413883761060219,0.846333558953879,-1.44203314391602,-0.876037805188825,-1.05948782758262,1.23926377972018,1.25865825278839,1.22255729238039,0.715345257123071,6.09241649490542,-2.05687169246411,-0.894190505124277,0.89641394812312,"742P"
"PA4.15Ihed","Ihed","Inter","3","PA 4.18 Ip-PA 4.15 Ihed","743A",0.228385553524264,1.161357952597,1.13754422633832,0.333027468860328,0.329728411575819,1.39620281505596,0.896717578347375,1.86893181171464,1.86019695730371,1.69466167359566,1.65549282522079,1.54561529596597,1.48428270769123,1.43586234080526,1.40948184391018,1.39459526760698,-0.980327175999041,-1.02197515627801,1.06121245904183,0.847138752412948,-0.731632755393564,-3.75731965021874,-3.85600912895718,-2.54306494616874,0.543335758950839,-0.143876705022159,-1.04860482141801,0.985911161823834,1.14410746123018,1.20622987610684,1.2252971999305,1.22256998577612,1.06283765426202,5.31928924675679,4.80580166574095,-3.70499439091424,-2.1396311644158,"743AH"
"PA4.18Ip","Ip","Inter","3","PA 4.18 Ip-PA 4.15 Ihed","743A",0.905006567708307,1.41020431311362,1.34677408409148,0.863893178054366,1.67452310062951,1.41016763322561,0.48527819459617,1.33494641584013,1.5879865288754,1.51902429443275,1.49733580533972,1.45677066454606,1.43397688252035,1.41366966592254,1.38481883567359,1.36142634069503,0.190816529864181,-1.34068691359776,1.31217492969564,0.496427674572968,0.542871512127711,-2.51767657290872,-2.62625126518031,-1.64882286371526,0.586029312976853,-0.143876705022159,0.0619974505829446,0.594923778560747,-0.00389087290027466,1.44651394669953,1.54304357356994,1.45380508754501,1.31187975728686,6.00462720127184,3.28939419400714,-1.78865389350884,-2.2681815140456,"743AP"
"PA4.2Ihed","Ihed","Inter","3","PA 4.17 Ip-PA 4.2 Ihed","745A",1.66201695523662,1.38371078356563,1.62870342765595,1.29107277037777,1.0084604110228,1.41103096317619,0.686552173625954,1.51750388203151,1.62592146928676,1.53643563132422,1.51885210653446,1.47827955400786,1.45922471459972,1.45448800661813,1.44669567993414,1.43833791162002,-0.05093089886997,-2.15417825334998,1.64772222425003,0.644946763782792,1.05210170901367,-0.270408093216253,-0.388832175891893,-0.343834266562936,0.614889193898376,-0.539960810612574,0.701872482124553,-2.50177738735771,0.113705031084115,1.54121198914598,1.81033411481733,1.61473717158443,1.64681742973842,7.08239928668799,0.488660929987107,0.132559251510202,-1.06462660485215,"745AH"
"PA4.17Ip","Ip","Inter","3","PA 4.17 Ip-PA 4.2 Ihed","745A",1.8236613097085,1.44151984883793,1.51232302673204,1.21871948662527,0.577585724575251,1.38724193791546,0.829781591687584,1.32805860514981,1.35115671647461,1.32223929701295,1.32326225727609,1.31545307718836,1.31094223982832,1.30537174160158,1.29259719283926,1.32553966861477,0.825009185627706,-1.5873481787467,1.51479204798696,0.730158278524504,1.67269001045719,-0.267413024836981,-0.420995856210513,-0.821202035463738,0.714545418778963,-0.738002863407782,0.581129234441178,1.30488052534595,0.780242923094424,1.06046345193398,1.64632382059067,1.60501675445759,1.51410301066284,6.14090303076036,1.97559103296384,1.04801969417522,-1.23598272176077,"745AP"
"PA4.12Ihed","Ihed","Inter","3","PA 4.18 Ip-PA 4.12 Ihed","746",1.51208737881105,1.34030501025849,1.76155829450199,1.24913064533175,0.56747119597327,1.38519293699857,0.684851354081509,1.50649460401286,1.44312490408199,1.37978589121302,1.3943114611528,1.38792506101468,1.39041696154404,1.37805490496835,1.37526324507973,1.39191555901905,0.000732546772941568,-2.81278789473442,1.79439130838194,0.710522108604678,0.604060338636746,-1.58200700858982,-1.68845808772757,-1.04285890647896,0.665445299559507,0.450249453363463,0.0619974505829446,-0.961343528969244,0.875000477493563,1.39329392490944,1.35949108589714,1.30335792499593,1.79390492336473,6.56862374652211,2.42637750250896,-0.393878422361381,-1.80117591523309,"746H"
"PA4.18Ip","Ip","Inter","3","PA 4.18 Ip-PA 4.12 Ihed","746",1.43223026692893,1.36291556874683,1.64789951078932,0.942047408898568,1.81981892831048,1.3741490737021,0.197791688761788,0.469805417081635,0.89310684212224,1.01786574339279,1.07371122103448,1.10443132847522,1.1328920717367,1.14347773093835,1.1383707568512,1.11925220104859,0.685781062134334,-1.86649876295744,1.6665702943204,0.149579018270894,0.634172914881252,0.716339882535967,0.573693559675903,-3.17237668050113,0.671153676247181,-0.539960810612574,0.581129234441178,-0.470775354227248,0.957621935107277,1.42158566775245,1.45096060017374,1.44127263489924,1.6663517789229,5.58969610906173,1.83639659156399,0.233603551645599,-0.56759030445829,"746P"
"PA4.11Ip","Ip","Inter","3","PA 4.11 Ip-PA 4.3 Ihed","747",1.23189979739547,1.4078146362467,1.51232302673204,0.54007700952849,0.798320623592236,1.36591974862028,0.261635104191627,1.27650950152908,1.3738934342536,1.3494309178617,1.3601538164902,1.35971487674924,1.36058330321136,1.34936584762195,1.33546319056167,1.34743239770289,-0.336175136219202,-1.5931101576426,1.5131163998819,0.233300817201582,0.573629100808136,0.420927205189535,0.307088237907646,-1.62019204686542,0.674828064568081,-0.738002863407782,0.701872482124553,1.21945848598593,0.279653632428944,1.38331933490029,1.2433000601751,1.36380428109726,1.51243259660279,5.76358437263741,2.01364817454393,0.600101017202869,-0.0471237652620483,"747P"
"PA4.15Ihed","Ihed","Inter","3","PA 4.2 Ip-PA 4.15 Ihed","751B",0.771077964661577,1.34030501025849,0.395284484608393,1.77772744420962,0.384070692078553,1.25984161014834,2.14258633426597,1.36371933438706,1.45371842348322,1.35974891174867,1.40166905062153,1.38063605378284,1.41338648373476,1.42258422082639,1.40795650381877,1.39279963574418,3.27356088848675,0.0522107739800885,0.374034394918214,2.22284196925847,-0.540566706990059,-0.31866639882102,0.293967471316852,-0.299915245472846,-2.40089895578728,-0.738002863407782,-0.696117788084607,-1.8470410583728,-1.8329790098953,1.20320933683432,1.3501964425534,1.10301672735946,0.373690046024704,5.56466415710403,-2.73426609836984,-2.94628076642804,-0.271054561418446,"751BH"
"PA4.2Ip","Ip","Inter","3","PA 4.2 Ip-PA 4.15 Ihed","751B",1.22697863838044,1.28382919553686,0.344683708491376,2.07379372489897,0.181879814840696,1.27698004041682,2.47248696402638,0.874072610510096,0.88839131709032,1.0274971643402,1.08838706338999,1.09628366112067,1.11526823289455,1.14983656964349,1.18886128383356,1.20710383916375,-1.70618175202427,0.117388101031139,0.31689820750929,2.58842119937007,0.0911123169533189,0.706515428809757,0.623457456095111,-0.322541671205077,-3.0744979107826,0.648291506158671,-1.04860482141801,-1.79679135628763,-1.43669304937821,1.17699296114729,1.03688697701854,1.27267666273322,0.317704121094759,5.27275459875615,-4.03487106526275,-2.207875330708,0.0509311858153007,"751BP"
"PA4.15Ihed","Ihed","Inter","3","PA 4.18 Ip-PA 4.15 Ihed","752B",0.261978000333557,1.27554991988406,1.09428004571932,0.307361757914743,1.38471677308987,1.3939305528797,0.014131371821913,1.69896854687151,1.79580976536985,1.62265740598621,1.61665978782556,1.55848123879067,1.53377676714711,1.51306748673863,1.49457097335951,1.50027872794602,-0.000974125213876161,-0.969558073678413,1.00825843456229,0.00743341009888484,-1.47828058996701,-4.42638271987391,-4.58375156428136,-3.18564686375138,0.641918905099959,-1.72821312738382,-0.696117788084607,1.1996652804881,0.865075230051055,1.31828924241835,1.60518438778033,1.21514185028114,1.01010734171277,5.18932845394386,6.06924170062142,-4.8996326362458,-2.55605748278815,"752BH"
